timestamp_UT, r0_L, r0_T, scint_L, scint_R, mean_counts_L, mean_counts_R, bg_flux_mean, bg_flux_std
2025-12-07 20:53:53, 0.0974045333, 0.0716068134, 0.1290507950, 0.1145844585, 2851.0612, 2902.8367, 768.4700, 16.8618
2025-12-07 20:53:59, 0.0976757222, 0.0784091402, 0.1454563422, 0.1348746352, 3016.2326, 2938.0465, 767.2150, 19.0887
2025-12-07 20:54:04, 0.0870980983, 0.0805471671, 0.1175227597, 0.1295967457, 2910.2188, 2900.2031, 768.9000, 17.7505
2025-12-07 20:54:10, 0.1130926084, 0.0763364119, 0.1224594033, 0.0900185201, 2927.1290, 2886.9194, 771.2900, 18.7674
2025-12-07 20:54:16, 0.0891049079, 0.0793433513, 0.1141269399, 0.1485921828, 2807.7609, 2904.3043, 768.6750, 17.9599
2025-12-07 20:54:21, 0.1413910353, 0.0691119883, 0.0801009063, 0.1031979281, 2723.4286, 2674.0476, 769.1350, 16.3158
2025-12-07 20:54:27, 0.0908752779, 0.1074051470, 0.1290680262, 0.0947321358, 3196.7391, 3200.3696, 772.0550, 16.9015
2025-12-07 20:54:33, 0.1343896575, 0.1202355011, 0.1264630333, 0.1062128834, 2900.1471, 2869.0735, 764.5250, 17.5020
2025-12-07 20:54:39, 0.0941580348, 0.0888223284, 0.1147636960, 0.1073709256, 2879.0517, 2845.8966, 770.8300, 17.4855
2025-12-07 20:54:44, 0.1376030350, 0.1219484321, 0.0924212068, 0.0593978417, 2779.6154, 2787.6538, 771.9100, 17.8180
2025-12-07 20:54:50, 0.1430551052, 0.1072504868, 0.1213429739, 0.1020230905, 2997.0625, 3042.1458, 769.6550, 17.3458
2025-12-07 20:54:56, 0.1037540936, 0.0902616139, 0.1246227109, 0.0961517062, 2964.1698, 2976.6604, 770.6900, 16.6938
2025-12-07 20:55:02, 0.1242027415, 0.0926903918, 0.2106667630, 0.1519667036, 3051.6780, 2957.0508, 770.7450, 17.3991
2025-12-07 20:55:07, 0.0821994563, 0.0995408653, 0.1349576835, 0.1264262527, 2805.4118, 2765.6078, 768.8700, 17.8769
2025-12-07 20:55:13, 0.0811482833, 0.0981778062, 0.1523089112, 0.1363740841, 3146.6970, 3031.6667, 770.4550, 17.2066
2025-12-07 20:55:19, 0.1366232275, 0.1178898418, 0.1366856503, 0.1125883618, 3109.2564, 2985.4872, 770.9600, 17.7873
2025-12-07 20:55:24, 0.0946556771, 0.0676100620, 0.0785965258, 0.0962752306, 2892.2909, 2922.6727, 769.8150, 17.3200
2025-12-07 20:55:30, 0.0721038038, 0.0821466513, 0.1000578962, 0.1113638830, 2896.9400, 2839.3600, 770.4250, 19.5252
2025-12-07 20:55:36, 0.0780167518, 0.0518936483, 0.0718005287, 0.0686859991, 2827.3673, 2656.2857, 770.9400, 17.5962
2025-12-07 20:55:42, 0.1118640449, 0.1206651238, 0.1385140997, 0.1023496754, 3086.4082, 2985.2857, 771.0350, 18.4693
2025-12-07 20:55:47, 0.1447961976, 0.1016542560, 0.1159646459, 0.1007883979, 2946.9231, 2803.0192, 768.5700, 17.7255
2025-12-07 20:55:53, 0.1319256962, 0.0966599589, 0.1146757956, 0.1225545009, 3027.8958, 3062.2500, 770.8100, 17.7018
2025-12-07 20:55:59, 0.0990625113, 0.1262841804, 0.0746187603, 0.0808507833, 2683.9643, 2722.8393, 770.3900, 18.9351
2025-12-07 20:56:04, 0.1394693836, 0.1433956247, 0.1344243355, 0.1281405700, 3258.5455, 3161.8864, 772.3250, 16.3936
2025-12-07 20:56:10, 0.1620341223, 0.1143916843, 0.1119242628, 0.1092031352, 2927.2727, 2794.3485, 770.5450, 16.9835
2025-12-07 20:56:16, 0.1262478704, 0.1262085997, 0.1082213605, 0.0921177145, 3062.3409, 3006.6818, 768.0250, 15.7272
2025-12-07 20:56:22, 0.1115573003, 0.0944462269, 0.1312603438, 0.1034890972, 2711.8793, 2686.2586, 767.3900, 17.1668
2025-12-07 20:56:28, 0.1132201852, 0.0833673234, 0.1241298892, 0.1090894558, 2876.6610, 2910.5593, 767.4750, 17.5724
2025-12-07 20:56:33, 0.1305899487, 0.1284185636, 0.0879374305, 0.0608656422, 2816.4500, 2698.2500, 766.2500, 19.6547
2025-12-07 20:56:39, 0.1007060201, 0.1090537557, 0.1623083150, 0.1425300741, 2829.8043, 2872.6304, 767.0400, 19.5591
2025-12-07 20:56:45, 0.1047739002, 0.1168749064, 0.1279405193, 0.1164586542, 2962.8750, 2921.8000, 763.9400, 17.8834
2025-12-07 20:56:51, 0.1080346031, 0.1024522946, 0.0923444357, 0.0824041738, 2875.5682, 2719.2727, 764.8400, 18.1930
2025-12-07 20:56:56, 0.1102864517, 0.1251885752, 0.1009511065, 0.1037645353, 2760.3261, 2710.2609, 765.3750, 18.1602
2025-12-07 20:57:02, 0.0914643383, 0.0782149636, 0.1051334268, 0.1244746745, 2594.1964, 2586.7857, 765.4550, 17.7687
2025-12-07 20:57:08, 0.1077961334, 0.1026862764, 0.1109998448, 0.0956462007, 2896.2745, 2831.8824, 763.7750, 17.4861
2025-12-07 20:57:13, 0.1143862429, 0.0822422804, 0.1078099693, 0.0813800420, 2885.2000, 2717.2889, 762.9700, 17.8233
2025-12-07 20:57:19, 0.0950611598, 0.1005409243, 0.1233566671, 0.1711310335, 2822.1538, 2863.8077, 765.1050, 17.6387
2025-12-07 20:57:25, 0.0827443176, 0.0646657057, 0.1205217693, 0.1235347473, 2699.0588, 2677.9020, 763.8900, 18.3155
2025-12-07 20:57:31, 0.1227888365, 0.0867397940, 0.1539955849, 0.1128016301, 3282.0755, 3147.5849, 767.0800, 17.2830
2025-12-07 20:57:36, 0.0992921506, 0.0857977305, 0.2037263023, 0.1979365283, 2779.8718, 2729.9231, 764.5000, 18.6748
2025-12-07 20:57:42, 0.1006450877, 0.1111053667, 0.1872749769, 0.1382750469, 2750.8636, 2756.6591, 766.4200, 18.2160
2025-12-07 20:57:48, 0.1437928858, 0.1374825111, 0.1075155733, 0.0937558979, 2742.3269, 2780.9038, 765.4350, 17.7504
2025-12-07 20:57:54, 0.1245002268, 0.1328329962, 0.1191137896, 0.1107869233, 2637.1905, 2727.4524, 765.8000, 19.5000
2025-12-07 20:58:00, 0.1268332643, 0.1109365273, 0.1755776464, 0.1590822175, 2961.4615, 2948.5192, 768.6500, 17.9259
2025-12-07 20:58:06, 0.0772952183, 0.0708357713, 0.0881927637, 0.1036356896, 2422.6122, 2473.8571, 768.1300, 20.2475
2025-12-07 20:58:11, 0.1210502564, 0.0874489782, 0.1552614883, 0.1384518848, 2676.6667, 2678.0000, 769.9850, 19.2389
2025-12-07 20:58:17, 0.1012210874, 0.0806449540, 0.1601016803, 0.1212681921, 2609.4167, 2599.3542, 768.1850, 17.6712
2025-12-07 20:58:23, 0.0953030774, 0.0929083824, 0.1582031036, 0.1231911797, 2858.1667, 2771.1667, 772.9000, 21.2353
2025-12-07 20:58:29, 0.1923930171, 0.1255303798, 0.1057360203, 0.1028142664, 2813.2245, 2857.8571, 770.0300, 20.3720
2025-12-07 20:58:34, 0.0911793950, 0.1232059600, 0.1667625222, 0.1646009319, 3019.0851, 2989.2340, 769.9900, 19.1191
2025-12-07 20:58:40, 0.1084519199, 0.1030675766, 0.1418490159, 0.1460425999, 2527.7115, 2622.5962, 767.5650, 19.3183
2025-12-07 20:58:46, 0.1631799420, 0.0916282754, 0.1435534831, 0.1482479328, 2994.3273, 2938.1091, 769.2700, 20.6719
2025-12-07 20:58:52, 0.1196844336, 0.1186731194, 0.0704325486, 0.0869752737, 2500.0000, 2664.3214, 765.6050, 18.5143
2025-12-07 20:58:58, 0.1035954153, 0.0614879232, 0.1424963808, 0.1501028496, 2963.3171, 3023.4146, 764.9300, 18.4303
2025-12-07 20:59:04, 0.0807433238, 0.0741535969, 0.1380346239, 0.1167710430, 2753.2609, 2734.1957, 764.5100, 19.9020
2025-12-07 20:59:09, 0.1066272408, 0.1229995898, 0.2051039973, 0.1766792471, 2902.9787, 2976.3191, 769.8400, 18.2257
2025-12-07 20:59:15, 0.1597815989, 0.0941836079, 0.1422664607, 0.1391894572, 3144.4902, 3159.0000, 765.6800, 17.4381
2025-12-07 20:59:21, 0.1195712036, 0.1210607734, 0.1200254604, 0.0966710728, 2688.0189, 2748.3774, 770.0700, 18.4414
2025-12-07 20:59:27, 0.0675626535, 0.0734019261, 0.1302145632, 0.1176031437, 2911.4878, 2901.4634, 767.8500, 19.3816
2025-12-07 20:59:33, 0.1119120187, 0.0821523285, 0.1027956039, 0.0996694158, 2704.9444, 2759.7222, 768.3800, 17.6410
2025-12-07 20:59:38, 0.0729426324, 0.0874908967, 0.1456599675, 0.1462935952, 2882.1321, 2887.8679, 769.6050, 17.5624
2025-12-07 20:59:44, 0.0872391593, 0.0905180305, 0.1767967327, 0.1648791403, 2753.8077, 2817.1346, 768.3800, 18.2465
2025-12-07 20:59:49, 0.0991625014, 0.0907927245, 0.2449668382, 0.1889635465, 2947.5333, 2877.1667, 770.6000, 18.5731
2025-12-07 20:59:55, 0.0903526981, 0.0915343496, 0.1808840710, 0.1707129890, 3012.4898, 2917.0816, 767.7400, 19.1594
2025-12-07 21:00:01, 0.0824285648, 0.0761835048, 0.1247630224, 0.1472395766, 2577.7083, 2616.7708, 765.4800, 17.2081
2025-12-07 21:00:07, 0.1067285248, 0.0877148759, 0.2381842322, 0.2524493478, 2690.9500, 2683.8750, 765.0900, 16.2257
2025-12-07 21:00:12, 0.1082229190, 0.0698496494, 0.2133102492, 0.2007683117, 2913.5135, 3000.6216, 765.9450, 18.3451
2025-12-07 21:00:18, 0.1074471208, 0.0643177778, 0.1072952317, 0.1058247897, 2627.4706, 2499.8529, 768.7050, 16.5737
2025-12-07 21:00:24, 0.0681810180, 0.0616987484, 0.2842764851, 0.3390737409, 3142.4048, 3232.9524, 766.5500, 16.2135
2025-12-07 21:00:30, 0.0487416283, 0.0434251173, 0.1402473929, 0.1799437620, 2591.6429, 2619.4762, 769.2150, 17.5374
2025-12-07 21:00:36, 0.0958359594, 0.1086705875, 0.1663595854, 0.1274697984, 2765.1957, 2727.9348, 766.5600, 18.6782
2025-12-07 21:00:41, 0.0834119180, 0.0777449211, 0.2388858046, 0.1612109637, 2876.1698, 2862.6604, 766.0750, 19.0801
2025-12-07 21:00:47, 0.0885715285, 0.0806056412, 0.1273166712, 0.1431553944, 2835.0769, 2887.7115, 764.8250, 17.8405
2025-12-07 21:00:53, 0.1260278986, 0.0992156186, 0.1544178222, 0.1148282886, 2798.2941, 2809.5490, 765.4550, 16.5813
2025-12-07 21:00:59, 0.0914693355, 0.0780693834, 0.1243591909, 0.1195347222, 2685.0000, 2657.1224, 764.8600, 17.5813
2025-12-07 21:01:05, 0.1321644693, 0.0895639351, 0.1434430287, 0.1423454325, 2916.6875, 2953.5781, 766.2700, 15.6482
2025-12-07 21:01:10, 0.0940566005, 0.0829734993, 0.0955800703, 0.1124324115, 2922.2979, 2889.4894, 766.2550, 17.8841
2025-12-07 21:01:16, 0.0728534119, 0.0394225216, 0.1557596661, 0.1525411470, 2916.0930, 2802.3023, 764.3650, 17.3165
2025-12-07 21:01:22, 0.0954921193, 0.0836208829, 0.1676754999, 0.1148494415, 2874.0238, 2789.7857, 762.6700, 17.4035
2025-12-07 21:01:27, 0.1090578932, 0.0979404546, 0.1105363673, 0.0886559361, 2780.9792, 2772.1250, 766.3100, 16.3852
2025-12-07 21:01:33, 0.0855522439, 0.0875977393, 0.1487581910, 0.0971635460, 3129.9767, 3028.4651, 764.3100, 17.4764
2025-12-07 21:01:39, 0.0623278545, 0.0515719040, 0.1103747780, 0.1285524928, 3145.2093, 3130.1860, 763.0150, 17.8912
2025-12-07 21:01:45, 0.1126367011, 0.1144789359, 0.1882870342, 0.1669487780, 2904.6000, 2931.4750, 763.1500, 16.2754
2025-12-07 21:01:51, 0.1572175723, 0.1238002757, 0.1631607725, 0.1753900621, 2875.2857, 2964.9286, 765.1750, 17.8786
2025-12-07 21:01:56, 0.1318883943, 0.1125990106, 0.1143240077, 0.1395711515, 2512.4694, 2533.6327, 760.7000, 18.4986
2025-12-07 21:02:02, 0.1000517177, 0.0831849351, 0.0963251251, 0.0953311063, 2806.9000, 2853.9400, 763.1200, 18.0963
2025-12-07 21:02:08, 0.1017009497, 0.0911269132, 0.0939573143, 0.0793959749, 2799.7377, 2678.7705, 763.2050, 17.9400
2025-12-07 21:02:14, 0.1713897014, 0.0778017920, 0.1310667198, 0.1229216406, 2888.6604, 2884.1321, 769.0600, 17.5065
2025-12-07 21:02:20, 0.0813704001, 0.0732643818, 0.1099015896, 0.0974744696, 2926.6600, 2754.1400, 766.7750, 18.4064
2025-12-07 21:02:26, 0.0970862399, 0.0818759539, 0.1161876886, 0.0847852512, 2879.6176, 2890.3235, 764.9550, 17.6341
2025-12-07 21:02:31, 0.1219256155, 0.1146206999, 0.1566668301, 0.1495475265, 2763.1628, 2809.7209, 768.2050, 16.1026
2025-12-07 21:02:37, 0.1156379738, 0.0980259503, 0.1331106959, 0.1046957792, 2857.6667, 2782.1042, 768.0000, 18.3532
2025-12-07 21:02:43, 0.1423896614, 0.1025054261, 0.1291191345, 0.1400990833, 3062.2812, 3114.6562, 767.5050, 16.8446
2025-12-07 21:02:49, 0.1437110387, 0.0987981149, 0.1092658559, 0.1011822968, 2413.5000, 2421.6053, 767.0100, 19.1948
2025-12-07 21:02:55, 0.1066006571, 0.1122468362, 0.1199612283, 0.1003578778, 2677.3111, 2714.8444, 765.8550, 19.8369
2025-12-07 21:03:00, 0.1133263768, 0.0738523048, 0.1245708068, 0.0926728945, 3028.4048, 3148.6667, 768.6650, 18.5049
2025-12-07 21:03:06, 0.1091739413, 0.1074174472, 0.2416013290, 0.2127514319, 2866.0682, 2794.2955, 766.8500, 19.1658
2025-12-07 21:03:12, 0.1122074387, 0.0844412240, 0.2308311741, 0.2226940551, 2997.9310, 2966.6207, 769.7950, 17.6704
