timestamp_UT, r0_L, r0_T, scint_L, scint_R, mean_counts_L, mean_counts_R, bg_flux_mean, bg_flux_std
2025-12-09 03:25:47, 0.1153172409, 0.1029643811, 0.0452709749, 0.0382931316, 2320.9259, 2316.2037, 758.8850, 18.0311
2025-12-09 03:25:53, 0.1171075167, 0.0952435290, 0.0485789886, 0.0444816596, 2570.8261, 2549.1957, 760.9400, 18.7256
2025-12-09 03:25:58, 0.1313649625, 0.1219144159, 0.0483031871, 0.0435969039, 2482.5357, 2433.8214, 759.5850, 18.6248
2025-12-09 03:26:04, 0.0965913832, 0.0906657380, 0.0474362461, 0.0503635326, 2093.7451, 2174.2157, 751.7600, 18.1591
2025-12-09 03:26:10, 0.0812911727, 0.0621025086, 0.0788614962, 0.0590020878, 2228.5000, 2212.8393, 750.3750, 17.4644
2025-12-09 03:26:15, 0.1069876042, 0.0874324456, 0.0784424418, 0.0773248496, 2372.3750, 2427.5625, 750.7100, 18.3993
2025-12-09 03:26:21, 0.1195782706, 0.1463159357, 0.0870389612, 0.0691570267, 2267.2667, 2355.6222, 755.2250, 18.1842
2025-12-09 03:26:27, 0.1159196551, 0.0790337624, 0.0479206926, 0.0319866104, 2360.1892, 2250.4595, 752.9050, 17.0867
2025-12-09 03:26:32, 0.0794639357, 0.0877601758, 0.1054261383, 0.0841002531, 2393.1333, 2366.6500, 751.5350, 20.0444
2025-12-09 03:26:38, 0.0694594881, 0.0824026629, 0.0725904582, 0.0497525324, 2367.6042, 2377.6667, 752.2850, 17.7162
2025-12-09 03:26:44, 0.0577963999, 0.0587017489, 0.1072987983, 0.1100750305, 2629.5094, 2589.7925, 751.9000, 19.2268
2025-12-09 03:26:50, 0.0611577235, 0.0615346501, 0.1591473337, 0.0976932765, 2459.2340, 2410.5957, 753.9500, 19.3847
2025-12-09 03:26:56, 0.1047206378, 0.0846589423, 0.0795266775, 0.0803562107, 2450.5102, 2545.2653, 751.9800, 18.2384
2025-12-09 03:27:01, 0.0832749950, 0.0750529627, 0.0897087698, 0.0678664981, 2651.3778, 2607.4889, 756.7550, 18.5845
2025-12-09 03:27:07, 0.0768148785, 0.0901512000, 0.0801692998, 0.0700352489, 2605.0000, 2569.6364, 755.4250, 18.4414
